tx_hash,block_number,timestamp,from_address,to_address,value_eth,gas_limit,gas_used,gas_price_gwei,transaction_fee,nonce,tx_index,is_contract_interaction,input_data,input_data_length,transaction_status,anomaly_flag,transaction_type,date,hour,day_of_week,day_name,gas_usage_ratio,fee_to_value_ratio,transaction_id,is_triangulation
0x3cb070f7bb5fe1b7dbb454826282dab2eda5a14c265ff65f4ff26e1eb45d1d3d,5008465,2023-12-08 18:56:07,0xc1edbc0c3bc3639889687f48daefc2e103ea6e60,0x73034f64c2079d1475fd650d70bdc62438a4f519,2.274268,23821,23466,154,3668434,360,90,0,0xac438f1d634bb3b19c7aa426015e237,33,Success,0,transfer,2023-12-08,18,4,Friday,0.985097183157718,1613017.4632013463,43853,False
0xe91be7451a650514a29507040d68ebddeff3a63bbc9174d482b107fd129549c2,13329697,2024-05-15 18:21:27,0x915723965e6b6bf33c547c4195b1fa6bac61d5c5,0xb32de0b6afe1b7eaa72c88355a8294a5b56f5511,1.839592,390576,87750,154,60148704,848,105,1,0xb13ac3b11831d7b5994ae6b,25,Success,0,contract_interaction,2024-05-15,18,2,Wednesday,0.2246681823767973,32696763.195317224,2022,False
0xbd0049c9f5cc2bc5c4e47453fb263c2c47aee301a9eb49892b8a20cc90746d70,12912134,2020-03-02 16:52:36,0x6012632d01c2920c5c4f32951fae9e80caac3088,0x5ed0bee127b3a40e80360ed44cc245bd878905c9,3.544775,26788,23725,86,2303768,126,14,0,0xe594ed1136d43375864b02980cf78e197978dd70def36466f385ff51eab493b849fd7c1ce91cad13d6d741557337ee071,99,Success,0,transfer,2020-03-02,16,0,Monday,0.8856577572047185,649905.2831279841,69977,False
0x1a50e63047c49411690b57de9e326063200d0807f067dd34da27bd4ace3b2f8f,12073047,2019-06-05 04:49:20,0x2d2b27aa55ceff7e67433b3cdf7b27f9c91f1067,0xa67a9ec825f5960d211e7cfcb3e2ec6191d1c9de,0.464267,28936,24712,43,1244248,375,22,0,0x4b29b139a69712fa38b8692a1f2f1969e9122d65fa3525fd204eeed4df2f8924dad855d48b2ee450b48a,86,Success,0,transfer,2019-06-05,4,2,Wednesday,0.8540226707215924,2680026.7949261954,95491,False
0x5e97230fe8af979d98a3dc0fe84ff0c2a8f2c7b8f92d1dac619e8e338b08a694,12071550,2021-06-07 06:24:10,0xf95397bd4079f0f7a36c9ee4e802124f448e35c5,0xf187f794d56e9cbacfb04401f657b76ace5732a7,0.09557,366460,331903,71,26018660,890,49,1,0x6468d0687908e6aee97,21,Success,0,contract_interaction,2021-06-07,6,0,Monday,0.9057004857283196,272247148.6868264,68831,False
0x85ab3fb3ebc73e09458904bc5d8a6ec9747bea0059a7ecb91492180ee202fd95,14008856,2023-11-07 09:12:07,0xb0f8bbe5fb5abac90213166402a2f4676482ab9d,0xf7e4dba0318ccab1ebdf28db6d2eefffaf0f784d,2.337085,27598,24244,115,3173770,161,0,0,0xb5c954195de255d2abce60ed25625f46ff61115d8a4f5833063a2555dc43cda67f36ac92b32a90,80,Success,0,transfer,2023-11-07,9,1,Tuesday,0.8784694543082832,1358003.666961193,64273,False
0x723c979475d7a43766ef677e06283ecd73ca5ce09e1950f10b798100bb6ddea5,4981688,2018-12-22 16:05:24,0xb7001402ad5d90e8d2e9c59430b8c4ab6c875b78,0xfde1a646ef013e726227043ccaeb2de5a80b79b5,0.974998,7120140,6628798,138,982579320,202,63,0,0x5f0ca99dcbdb642257d1ffd6a32db04a1320256598ed34ceb5,52,Success,1,transfer,2018-12-22,16,5,Saturday,0.9309926490209464,1007775728.7707256,52512,False
0x6fdec1a60d411597f1f11955e1cf1452ee7585235c1a01d890b641ae3fba0965,7966620,2019-06-24 23:10:24,0x5d63e9e5bfb2f2d694807a648ad0fb710102ff80,0x3863df01a82a9bbe0056a7da8a60869e3dbdfdaf,0.055475,355271,70313,25,8881775,662,6,1,0xd4b737f7bfd1d6db40b5c661ee20b7dee1d7682e02ac189aa1dde9d06592ed6fc528,70,Success,0,contract_interaction,2019-06-24,23,0,Monday,0.1979137053122827,160104100.94637224,68775,False
0xf9ac4577942639998e62af4f17839c953f20114bd44eda6df34565b3e06a0bba,4544611,2017-05-15 21:02:35,0x78dbf6850eff4c8d7fde97a692a944caf437b47d,0x9a752db0b39939407d68deaa0e0550d77ad9992e,0.407458,27989,26638,188,5261932,57,74,0,0x1dc3d7f059e89c48849bb5df98126c083e5f37558c,44,Success,0,transfer,2017-05-15,21,0,Monday,0.9517310371931832,12914047.582818352,58129,False
0x554329722d479a6758caa27f30025724f2edbdb796b808129b19f36db7e0909e,9065511,2022-04-22 08:17:32,0xc730ad892e662588678ccf6da61bbe031b403805,0x99072b74605c187e36833238c825e6869ef05548,0.197628,29639,25241,5,148195,332,3,0,0xd2c8378205669c451ae999acba3f00a1c7e20ed6eb0fda975e14e3db7ae30df1d841,70,Success,0,transfer,2022-04-22,8,4,Friday,0.851614426937481,749868.43969478,49918,False
0x8f98352b54a4070ee4ac17dc280986ccc6a6df99fe4bfea323f401f9d0179307,2096439,2019-05-17 11:27:54,0x70e945095968871350aaf436e8a1b2e96e212afe,0xb79fb8ef21b5d5d9eecd5af6bdd9a2ee0800381c,0.490458,22253,22154,109,2425577,433,104,0,0x50569242a42432d7795665f5bd78f67c69282872e7fee4f,49,Success,0,transfer,2019-05-17,11,4,Friday,0.995551161641127,4945534.581962166,68284,False
0x18ec199d63b3dabbb851b156ff9866594c1d96f92c9ebd2a0d78bcc829c47e0d,2858865,2016-08-03 05:23:38,0xdff553f1a9c1aad561dbd6a2ccc28499edace001,0x2ef6ef8fc1e0dfb0613928acac3872accc434e0c,0.821387,349141,68843,39,13616499,75,43,1,0x69c3e7a6706513ffa5dc689fb4a3e46ee4c3fa1e7b207c8a0055dbd3aa91d7a9,66,Success,0,contract_interaction,2016-08-03,5,2,Wednesday,0.19717821739641,16577446.441202505,8319,False
0xa5b757be5446e52861fd5d8ca8148b4bd832d9383acf359b4b987505865130eb,6408526,2022-04-09 06:04:15,0xe2d6e957dc4ab44964d8d94a8661d18ddd79c906,0xac8d2ec52d875e5ea4f6ad76a572810fffb08e76,0.186469,203487,45395,90,18313830,992,84,1,0x6b13418708dd0f9f0b15277fad02f1f916dbbb281670f116ac702467,58,Success,0,contract_interaction,2022-04-09,6,5,Saturday,0.2230855042336857,98213804.97562598,68997,False
0x6b9b63e47c4eff45d9463c41e9daadcffe8d7951808be5a438d205b59b3e01a9,8942729,2023-12-20 17:38:05,0xf1c098c4dde69faa39ad684661340743252bfa99,0x84415f46d964511111489be951630dccf7e18f93,0.420113,182819,148408,105,19195995,169,136,1,0x32f39cd98a5c75ddff21298b309a126ed4a21e2fbcbbb57548e8c04b0490e56eda57518c3fc,77,Success,0,contract_interaction,2023-12-20,17,2,Wednesday,0.8117755813126645,45692456.55335588,33231,False
0x5d923cdb371feacbad93b94f4466bebfbf29b773854eced730cf1911d20be3e3,13440259,2019-05-11 04:02:05,0x6eff1f183fd5171c2a537a3411b3fc5964405978,0x1e8b88b1a6e97c2eede8c4f619c595bdad7094ba,0.79324,105154,49837,130,13670020,737,167,1,0x4c23f3b0283ea5be992e60692f6566f43125a9e494d2c46e983f031,57,Success,0,contract_interaction,2019-05-11,4,5,Saturday,0.4739429788690872,17233145.075891282,19074,False
0x1d888228c94f3fa4ba7c0806c730280c4adde435f87da63bd4c722a5bf7a2a40,10100653,2024-01-27 02:09:52,0x4f4cb292fd950419b161b6ab10cdb82a2b62de21,0x2f86bab6da4eee90fe4b0d29c1930ae01567c8bb,0.198471,114866,73273,8,918928,448,105,1,0x8df12f655143,14,Success,0,contract_interaction,2024-01-27,2,5,Saturday,0.6378998136959587,4630036.63003663,78982,False
0x9c885a58cf922e5b21c7944383eddaa5bbf12a8d4d7a77b0554dcaced731c340,10497245,2022-08-06 14:16:07,0xe0a4bb8a61eec82caf1eb0a815f12d6b7e5554a6,0x5e2ca2cf1c6c86c484fe9ac6a15277a015ef3b22,0.226509,21871,21544,116,2537036,46,125,0,0xd01abf487fb44d22b5191208d48ced53eddadff85d2a5bcacaee105,57,Success,0,transfer,2022-08-06,14,5,Saturday,0.9850486946184444,11200596.88577496,66801,False
0x5c276bbb35286501e927cc3f44ccaf90d4c5747f3f5ab84d61a66d8aa02c9890,12926587,2016-06-29 19:17:00,0xb7eaded7ded806eb9946502f722a4ebee3022534,0x9592cfc5606c429dd9c96c7ee0b01cba023a3b3b,0.004664,24238,23010,1,24238,776,73,0,0x57e431bf4129de94f58b850e5bf48bf5accfaa73e54a128037cbcf81c4b18e2fca0e465e0a0e9089dcd1d36695a5,94,Success,0,transfer,2016-06-29,19,2,Wednesday,0.949335753775064,5196826.7581475135,67862,False
0xe4bec0b65f92892be9f185c1bbaaed0a8e1063bd050709bb3ff128f70a9cb45f,13526412,2019-09-16 17:39:56,0xb4ecf96d48e655d24dc6eab61b7deb2c118d10f0,0xafebb34af3bcf09d8bcbb415d85eb85a695fc2ae,1.371733,230476,115919,177,40794252,476,82,1,0xf62b29b16fb7d3019c93fe3499a81f287716e63903729f503a78,54,Success,0,contract_interaction,2019-09-16,17,0,Monday,0.5029547545080616,29739207.26555386,19367,False
0x327f71f09a70aa2a8e7238c27f609c55beb8f00418d9e0d96fcc84d4ff32ac2e,12776376,2024-11-02 04:51:12,0x755ea9f0633dc6d3c311600d95302c8e3306bf77,0xbd8ccb8f949c4cbf3789ef6309b2b7c488d8cd5b,1.313103,471563,453612,136,64132568,759,127,1,0x1e1f6b0adf237b8a8f9ab5594a15ef5f7e58692b,42,Success,0,contract_interaction,2024-11-02,4,5,Saturday,0.9619329760816688,48840470.24490844,74588,False
0x47478d50c3a0881ed352e63422b299c33515dd1fe504505d3e048dc3765ffbeb,3989048,2021-11-12 11:55:20,0x7f3f6e1d4012abeebff26232ff321bd60b8ff183,0xb849476e9bcfbd824a2e1fd91e61898c98003622,0.06189,56336,47713,39,2197104,676,187,1,0x1cde8568fd29a91c80271462b9971e08e57757,40,Success,0,contract_interaction,2021-11-12,11,4,Friday,0.8469362397046294,35500145.41929229,71049,False
0x212c52a0cdba7979a7dcb1989d7e2bfd22d15e7670b4f1b7a3b961640faff6ba,13050714,2021-12-15 19:00:44,0x035f8b0f79123abb4e3b90d8fec94c849bd96ab5,0xa2461c34fcd1e37c9376cbca78bec085cc79054b,0.208932,23106,22033,165,3812490,804,179,0,0x5c9627dcb393dc51e8afb2546155a65e1c59bf757,43,Success,0,transfer,2021-12-15,19,2,Wednesday,0.9535618454081192,18247515.93819999,40059,False
0x3c54228d2413c0344612128958117ec27f6534b5bfae3cf790c38983ef0e1639,13763912,2018-04-03 00:16:09,0x1bd3f7dbd00380ac6bccf30ccb9e8442b6b8de26,0x83343a0ea32a51aee844ed39ccbb81bbe4ea4c26,0.532725,311105,165571,145,45110225,103,181,1,0xd81df863ea247415f697fab57ff577a1f6685d551,43,Success,0,contract_interaction,2018-04-03,0,1,Tuesday,0.5322029539865961,84678258.01304613,78651,False
0xfbe25bd2be7eef3a6b1fdfaff285200f504c58a5d2289ba7530a3ff581490a82,12117060,2017-03-14 00:26:31,0x234f1fd25fe44a07211d129e6e79b619b3136f35,0xebbb9c7ed21e560cd3abeae25afd881c43963be0,0.09265,25303,22217,139,3517117,791,92,0,0x6d103f8d712564b85f2320c0b31d756265c95cc1,42,Success,0,transfer,2017-03-14,0,1,Tuesday,0.8780381772912302,37961327.57690232,45030,False
0x5404fd1cfcdc4dc66a850ea4dcd7616ce53fb081de26ede97f21e8bd04dcac42,6771732,2017-04-19 00:09:26,0xc6c83a1e97978d2f11dc67a1deea0228693a59e4,0x4f65ccd063a5a4fe0166449d8ecb5882f5f7d0b0,2.55907,26211,23256,61,1598871,824,20,0,0xc599065ac7,12,Success,0,transfer,2017-04-19,0,2,Wednesday,0.8872610735950555,624785.9573985862,83323,False
0x85a382f53ec591be9945de78a0bdc4dbb6badf36bd8b25a12cad8440fb4362c7,7691433,2016-04-14 20:26:52,0xf421f8f15557aafe6baae1e4b4f2c84ba05d1f44,0xbd764dfb151cb584a8cb5e6ec5dae0a026fa42db,2.706404,22309,21678,57,1271613,193,126,0,0x2966acb60b0667ba53e2da106c30e26ebcccf64bb2aa,46,Success,0,transfer,2016-04-14,20,3,Thursday,0.9717154511632076,469853.3552270836,6751,False
0xcf4ff35b8041736b103743ebb1142eeaf412f1bf0967f2310774c98188bc86df,8727358,2021-01-04 22:29:02,0xa9a61215661df49a197348ba3119de9695f987b6,0xd0d0dcbfbac0805249f85882fd016b6a0d9f2e19,0.235074,23081,21918,68,1569508,370,158,0,0xe0ce21a4ec392f96ffdc5f30f4d2c25615d91f354d,44,Success,0,transfer,2021-01-04,22,0,Monday,0.9496122351717864,6676655.010762569,52719,False
0x2610ba1d0aee6076a17ae258d4eb46ab69a967993e5e8f2914339866ead698da,5610439,2023-03-06 02:50:11,0xe5d4124fa8a9cb4f4adc13b7097603833652eda0,0x1892cb30cea091454239811570f2442e6b57f221,0.940825,276514,229897,120,33181680,748,37,1,0x28f8959250050,15,Success,0,contract_interaction,2023-03-06,2,0,Monday,0.8314117910847191,35268705.65726888,18159,False
0x6f5cba3bc92fbcbd61aad072346351ded711e38ac037eedf5994d4c42487c259,7000614,2022-10-23 10:33:22,0x12572d82cd278a85a4f996a4b5fce3b0c3e38567,0x05e06745eac717c5b19c82c92d2fe1c28da2dd81,1.163353,24415,21773,133,3247195,145,54,0,0x9155c56ebd10e3c9c59a3f806db69f88631bdb30,42,Success,0,transfer,2022-10-23,10,6,Sunday,0.8917878353471227,2791237.913169949,83337,False
0x937f85442ff3bb9c5d6fe9295ac882d6053462be80a2a4e20639e938688491ed,9142905,2021-01-19 00:20:48,0x65967ecad697b29d091121ef744e8ac3402b700e,0xe9a971758a444485ee954d8646ace2c4a585c92b,0.571176,25939,24301,135,3501765,123,146,0,0xa0fdfd34a54248e562bcd422b062b151c5f37cc97d3c688a5a03faf0ded5151851f15889,74,Success,0,transfer,2021-01-19,0,1,Tuesday,0.936851844712595,6130798.562964831,20199,False
0xbf6ba76e7a4ceb6da0a42a27933377c0f46c186b4b7dd9dab35beddb79f22033,12902233,2025-03-18 05:22:14,0xb0341314a5534ea92b26fa8adc30543fe5a6e743,0x0dd487004fd7ae67b314f1b99da7b189d205e224,0.889223,259016,213199,26,6734416,165,154,1,0xd18e89cd6d4b1dbe58f72cda09fde5a254ad5e03a8b723272ebe4ee5a0608cc9e5cd360a05a6b,79,Success,0,contract_interaction,2025-03-18,5,1,Tuesday,0.8231113135868054,7573371.35904042,68837,False
0xbf541f3c307d5974ef3dfa80e1efa62be41905fc95df6d541dc3b156ad296ae3,3731424,2022-10-12 07:22:32,0xeef879f16c6af417398e37129e1b5a82eff70747,0x89de810118f4fd1fe1219b0b0cbc646b78393639,0.814445,80436,30230,119,9571884,88,190,1,0x25a8d90853ae077cf36de36b3714b2b67846d433c7072a87c8e79463d9acfe60edbdf814,74,Success,0,contract_interaction,2022-10-12,7,2,Wednesday,0.3758267442438709,11752646.28059599,3033,False
0x585d9493f76d2aaa9b2b0911146f9c94f9330341670bc1392f37341f24262482,2589822,2021-09-16 02:58:46,0xb455e172eeff9a0df529d7e411eeaca0714cc0b6,0x4403592c3b4a70a08d8fdd9fdbf2b850061dc84a,3.823598,171907,155205,72,12377304,440,10,1,0xae8bad1069eb9144,18,Success,0,contract_interaction,2021-09-16,2,3,Thursday,0.9028428161738614,3237082.977865351,9699,False
0xeae0ab64e35e994a58ab5c58a867496a2f871ad1427f1fc05c4d956d8cb73420,12081076,2023-06-08 06:38:03,0xf421f8f15557aafe6baae1e4b4f2c84ba05d1f44,0xd74e4d26d5ef29d2797b0c284de3a161f49a9527,0.237189,27792,22363,45,1250640,479,65,0,0x8d5e11fb9195,14,Success,0,transfer,2023-06-08,6,3,Thursday,0.8046560161197467,5272757.168334113,9988,False
0x3df2f614d06b03e7a91a0b4c411ac6f584ac18d0449f7b48224351f195e9c356,14859249,2021-12-19 16:17:28,0x0192fb0c60afa4c4c7cd2db776dc3fb1e04843cf,0x326f1998d4194ab19b0dabc584b6c3f453221911,1.14398,317968,140886,146,46423328,168,87,1,0x04c328199dc,13,Success,0,contract_interaction,2021-12-19,16,6,Sunday,0.4430823227494591,40580541.61786045,25525,False
0x226b6daa154732a71e97a09f3191ffe5a719426bb92a3efd81dd199786147903,13456778,2019-12-19 06:06:04,0xdb8e79f7130a3c2f6de27673329a05b88815d7d7,0x3bd8ebae5192946309be07ae351bf7860b297382,1.457382,27580,25802,34,937720,769,7,0,0x9762f4b14c924b6dd1ecee6a83bacf029d9c81ad24ceae0eefabecd34166dfbdcd3303983,75,Success,0,transfer,2019-12-19,6,3,Thursday,0.935532994923858,643427.7354873328,97245,False
0x442926ec0f45bfe320ffcd60f7ef8d28c57dfcb0153c9d09e361efa420ec1ca3,9067987,2022-01-29 21:02:29,0x301cb79f2e6b1f32391d0e2f153f3608e367d740,0x129f6428bc1063065fce509913289adafec8601e,1.164386,22040,21523,150,3306000,400,137,0,0xa3f14adcdc92763d0707bbb8d7a27f0712146c0beb2c74cb346b86b2faa87cd74,67,Success,0,transfer,2022-01-29,21,5,Saturday,0.9765426497277676,2839264.6424811017,24290,False
0xad33a983ae2343cc62a0219df9c52a6f97120f963229e2e0db6165ca41cc5ac5,2684131,2016-06-15 01:07:56,0xb22912838ef66c1f33dc74332fba62c537a1de5c,0x1ed80210ff3036c17c219ca9c830072a2c9e9060,1.056674,27776,24418,58,1611008,726,183,0,0xc7b4f7515d768e94a54d81622f807b490dd960a9ac41cae11893080cadab429a0b6deab78d4aebb61662e2e6d0f0,94,Success,0,transfer,2016-06-15,1,2,Wednesday,0.879104262672811,1524602.6683726488,23747,False
0x85dae4653936a80d9e2cbe16b4b472f077de23918ce1f6fdc5279c9136344bb0,4457075,2021-04-19 02:43:39,0x2a0c8b6a640dfc9b89eadf5d42af6d8dca7f1ccf,0x9823491233dd8de1907d3fa0bf4c6e75d4b7b646,0.568727,27393,26793,84,2301012,834,111,0,0x73f3459f3dc3460daee5e5bf4f3e239d69e0894e32cde007d3c200bfce0,61,Success,0,transfer,2021-04-19,2,0,Monday,0.9780965940203702,4045898.998992487,23563,False
0x08ca28297216debc034962c4fd7a7768e55854cb3bc6aa46e4dc06ff120bbbb2,12784389,2023-11-09 14:55:02,0x24594adae71aab6b7582d6d1caf5014d0401fa79,0xef342a0a47371f5b295a83f34cbabb54f6746b6c,0.603917,228477,21534,103,23533131,643,130,1,0xdce52f83156402adc0564e961155651cf1accce113d3b28068641ea82a8cb7777,67,Success,0,contract_interaction,2023-11-09,14,3,Thursday,0.0942501871085492,38967492.22161324,57862,False
0xc4c102b2d6047a688fdc3e8238836aa6a99fdb4d0e8f94432fd45a170589d0c7,13593380,2024-01-02 18:45:58,0x14caa250af242d9b5fbd1bac3a92b701f1465554,0xb0341314a5534ea92b26fa8adc30543fe5a6e743,0.649444,24771,21819,194,4805574,486,3,0,0x5ab4b30ab13a63f98769b02ac1ed80b159090a0de90f9814b988285321027efd6c87ca85137dbb8364bd3f855b9a90b194f,101,Success,0,transfer,2024-01-02,18,1,Tuesday,0.880828388034395,7399520.204975332,84255,False
0x387ed090640feec1c383a6d5dd0afbad0ad31df47424de331e5d2c53454f91a1,14847765,2018-11-21 20:51:27,0x3076497bb398f7e945aca212dddfb2f593ae38c3,0x67868de02df01c129e367b44f1b60935c204118c,0.124834,27649,26011,183,5059767,758,31,0,0xd70f8e5262a4c33348085d1fb1480e67c2783f95f1ba8c54489f,54,Success,0,transfer,2018-11-21,20,2,Wednesday,0.940757351079605,40531962.44612846,36921,False
0xb4edc7e01a5ee5951efe0959bf5fb954b040fbc84b9f4a61184ca6f0760e4097,3232206,2016-09-23 08:11:59,0xe30fec0fe65237090bf6d0324ae54ddaa3b4319e,0xd1b0051f86a4933ff8942fa6e3ff558a85c71b1e,1.449995,25397,21745,131,3327007,710,199,0,0x9feac3f65419c37dd3972d9b4b815ecb4529a927be506b054512,54,Success,0,transfer,2016-09-23,8,4,Friday,0.8562034886010159,2294495.498260339,87958,False
0x94b94178996aa1da665982073758c46bb51859d1c2b52ad5d8d5514b612b269c,12427294,2021-01-05 15:27:14,0x095fca2d34868dfa629a2ec9a51e829c86ac82ca,0xae0187f7dfc7105f7381a3eab7fb5b1fc4579a8b,0.565475,251586,228142,107,26919702,142,28,1,0x035d3237a7fc14aadfde457f607952757af17ae1a331976150309e26bf41bb61ab756b68,74,Success,0,contract_interaction,2021-01-05,15,1,Tuesday,0.9068151645958042,47605467.969406255,90392,False
0xdc2ecdc3a00be0e1d62e64dbfd45cf295d9ebbedb32beb56dd5c215e951d70e7,6206653,2017-12-13 03:44:37,0x5f0ddc00f3d1e78527861befecbbaef9df671180,0xe86832afa4f237451b177a3231840c27fabf6752,0.014174,83783,52834,46,3854018,929,47,1,0x14bbc92561c688628a70b6c7a7ab3b48c27fab6,41,Success,0,contract_interaction,2017-12-13,3,2,Wednesday,0.6306052540491508,271907577.25412726,63245,False
0xdba052eb52d08205d49285dd60d609152755ce3b8d6bb0d28f3a4266ff16f77e,6249375,2020-10-24 19:18:33,0x70e855dc91e5411ba48ac194fa342bafce082d7f,0xab93383f443b55ec41a6fdfc44b574738eb2993a,0.365873,24243,22393,189,4581927,517,117,0,0x6017a28207824c8da2bfd4f3e2a331,32,Success,0,transfer,2020-10-24,19,5,Saturday,0.923689312378831,12523271.736367537,45471,False
0xe019ab7725028038d2bb95ec25f4f723166595e7e55aafa127193f6681b38e86,1059329,2018-11-17 22:57:52,0x7c9d3be8631204bc264311de9973a69eaeb8e8d0,0x1bd3f7dbd00380ac6bccf30ccb9e8442b6b8de26,1.70504,24244,22868,47,1139468,323,101,0,0xe44c655c9d84786a183132826b651fdebc533cf269e,45,Success,0,transfer,2018-11-17,22,5,Saturday,0.9432436891602046,668293.9989677662,77045,False
0xcdd911a42342317c81339c4637b63018388c81006a2e14f3ad869b301505c9fd,7371072,2018-06-13 20:33:44,0xedfd1a0fccada3d0485f720efa5ff55af3360fc7,0x86b37740fdde02aacec939014ecd9bddc9bd6a9e,0.912633,23660,22342,44,1041040,741,165,0,0x6a45b23d12693d43f64ca304d9fcfc6734975cad4b31443dcf14ad162925c7313d8067f,73,Success,0,transfer,2018-06-13,20,2,Wednesday,0.9442941673710904,1140699.4925671108,14081,False
0xd6313f37f01ad34b5e2975026fc80350199163ae710a2b07c01466ad426f5f72,6862392,2023-08-22 16:18:21,0xb593e434128c0ee5420c59f1f8c8ef96ffd47485,0xadd456221b89419c9ae6930859900ba651dd3ea1,1.060578,23178,21476,185,4287930,724,44,0,0x379117ff1346730190f7707f64c,29,Success,0,transfer,2023-08-22,16,1,Tuesday,0.9265682975235136,4043012.39512794,14829,False
0xbf01a25322d7cc4c73102be6d5c3e5b0b1169f6eeea798941efddebc59bc1764,8033473,2025-01-26 08:03:21,0x8d9e8b41af59437b21aa8aca6e9682641085fe6e,0xa8ea2aa3ade325d87b26214a98bbfddeba968f55,5.438304,218353,198693,51,11136003,698,80,1,0x6f4d11a59f75862092a7,22,Success,0,contract_interaction,2025-01-26,8,6,Sunday,0.9099623087386022,2047697.774894526,23119,False
0x4b69f968f69b3db305b68a61dcf976f5ae25c063bd0060228582e5fd6f3a760a,10598328,2021-11-10 23:42:29,0x53b93bc4568fca786038c0aeeec10c1d1ff1b541,0x8f316a90be16b27a53e483ccca4eaa917914e175,0.452081,490545,308875,109,53469405,904,54,1,0x8e71a3139200fb3d8c043,23,Success,0,contract_interaction,2021-11-10,23,2,Wednesday,0.6296568102824409,118273948.69503474,48423,False
0x779925a678537cb1f66138d4a3ba0d1f6594b64caba86b0d92c49d8ad6cb0800,10523714,2020-04-18 02:56:37,0x1db26e76b93f10dcf32c6ace773f6bb06eb0c080,0xb029ead1aff7fd8492a7adba745cc14548b06ff4,0.079137,22274,21423,107,2383318,605,50,0,0x93dd09b380efc850d023654a752c5521fdd024a692c3658c75cc68816e4568b710af27,72,Success,0,transfer,2020-04-18,2,5,Saturday,0.9617940199335548,30116355.181520656,89902,False
0xd17965e35447bd126cd2f5dcaf04f0af038c30472a258cc9a31aa6a3d01b9194,13749631,2023-11-23 16:51:31,0x39d829a47e3363d407bf2c33e40d4e79a6f4a3f0,0x977307e6862c9499d03b2f16831ac40b9e960db4,0.211056,51645,41583,170,8779650,286,39,1,0x7c1b609806b3ff6edcb47e032e40692acf6871e13f5db4d0,50,Success,0,contract_interaction,2023-11-23,16,3,Thursday,0.8051699099622422,41598675.23311349,29336,False
0xa37587279e463833e82e2ef0757f1c0b6b4b3729ad61224ab0912b89f4dcd6a4,1069831,2022-04-21 20:18:25,0x0b402bca5852381b9784a087813b1fc3619baa4e,0xa03d49d82de6260b99380ac9f5cf519960e6c2fe,0.205779,24307,22770,28,680596,151,127,0,0xf1c6cd6ebd15a4021308dc39d77ae4dd1ea06142e51ef68e63d7,54,Success,0,transfer,2022-04-21,20,3,Thursday,0.9367671864072078,3307412.3209851347,37799,False
0x0a3215b364c2c8439f40ec1ca0378df8c4f1107d1e40094cb41936b0df4566e5,5652267,2023-08-22 12:24:18,0xc13a4f8f9cfe5d1e710288170cf09d7de1273ffb,0x1558160f407760cf78a9dd4a37eb29bbfe31999d,1.330237,29147,22135,11,320617,613,48,0,0xdeb0dd4405136e,16,Success,0,transfer,2023-08-22,12,1,Tuesday,0.7594263560572272,241022.46441799472,91010,False
0x92950923a012f302613647520fa8d5e09d14fbc1ba5861e6e80e5c3c4902aae6,3895641,2023-06-25 00:17:24,0xb804e5f3809119b64537bf74f34c1c8fb5aece6b,0x3b0384edefe7be16e809b209cbb6adf2c6c64223,0.074055,111734,83891,39,4357626,539,135,1,0xe9da12b3b6c46d9a6fbd3b63c9c6e95ecbb72b11df5c9c28d63,53,Success,0,contract_interaction,2023-06-25,0,6,Sunday,0.7508099593677842,58843103.09904801,51614,False
0x373f2640eabdd08d0221a4606cb624378b4fd40ba08ea12f637fa5543e501bbf,10026990,2017-05-13 20:07:38,0x4e4dc63e6025dd95ff3f3adc92af2e861c8acda4,0x5b5144a7e6d29cde8f1f2cb06ca5f955aa7c45be,0.640056,25281,3388,6,151686,357,78,0,0x34cbedfe8ec86f7ccd4a5fcc005161be92230980941904ef9a56a65c622dbd3b9ac754b2c29899329710e64,89,Success,1,transfer,2017-05-13,20,5,Saturday,0.1340136861674775,236988.63849413177,49138,False
0xd9ebfe92ec50b17ec3efd1a4aa8476848b1c7cf52ed84c20a4ea5c6e97fda052,12324325,2017-03-12 14:12:59,0xa0606ac7ca360cbd8ee639e72f39f0ab782e9c30,0xe1f53cdcda564da9196fb2213f163d5059fb2c28,0.880938,26226,24961,149,3907674,127,69,0,0xeaf69e9f143fed,16,Success,0,transfer,2017-03-12,14,6,Sunday,0.95176542362541,4435810.465662736,73084,False
0x45eec9f980088d94c7e6f8b92702425970d2d9520cd7fb8512e69eba11e4017e,14867893,2019-02-21 21:51:12,0x75606f511851691be7a1c81f11b2bd4c9401df04,0x906a02fa2da97e5d5c59ad773a22304851f1088a,0.027225,27774,21637,12,333288,642,137,0,0x0558290687fe1c9784e1ed7cbb787e9a31297c,40,Success,0,transfer,2019-02-21,21,3,Thursday,0.7790379491610859,12241983.47107438,56165,False
0x09583c56a5b06c5a1385192e999dea864fff7ea934e100d0c5da30a7862aa23b,3912930,2024-02-09 20:14:14,0x849e63f8101ac616f8fd0ba84a167fe482ed4a92,0x5d63e9e5bfb2f2d694807a648ad0fb710102ff80,1.877851,6357171,5748537,149,947218479,673,53,1,0xc04ac9d9b69e52d5b2b8b,23,Success,1,contract_interaction,2024-02-09,20,4,Friday,0.9042602440613916,504416207.1431653,32280,False
